time,Open,High,Low,Close,Volume,spread,Real_Volume,EMA_50,EMA_200,RSI,MACD,MACD_Signal,MACD_Histogram,BB_High,BB_Low,BB_Middle,ATR,Ichimoku_Conversion,Ichimoku_Base,Ichimoku_A,Ichimoku_B,Chikou_Span,Stochastic_RSI,ADX
2023-06-02 23:00:00,1.07079,1.07087,1.07054,1.07073,579,0,0,,,17.085226953871413,,,,,,,0.0014361167221990513,1.07382,,,1.07422,1.07136,,0.0
2023-06-05 00:00:00,1.0711,1.0711,1.07053,1.07064,223,14,0,,,16.798115865499753,,,,,,,0.0013742512420419732,1.073815,,,1.0742150000000001,1.07115,,0.0
2023-06-05 01:00:00,1.07082,1.07083,1.07011,1.07011,769,0,0,,,15.180304978567221,,,,,,,0.0013275190104675503,1.0725449999999999,,,1.074005,1.07162,,0.0
2023-06-05 02:00:00,1.07011,1.07018,1.06937,1.06968,1158,0,0,,,14.002058029976737,,,,1.079160944206405,1.068062055793595,1.0736115,0.0012905533668627236,1.071175,,,1.073635,1.07157,,0.0
2023-06-05 03:00:00,1.06969,1.06972,1.06904,1.06938,1614,0,0,,,13.230498369993597,,,,1.0789606843311406,1.0675693156688593,1.073265,0.0012469424120868156,1.0707,,,1.07347,1.07184,,0.0
2023-06-05 04:00:00,1.06939,1.07016,1.06909,1.07014,2107,0,0,,,24.570108966444337,,,,1.07847586860289,1.0673551313971104,1.0729155000000001,0.0012343036683663219,1.07031,,,1.07347,1.0716,,0.0
2023-06-05 05:00:00,1.07014,1.07047,1.06986,1.07003,1282,0,0,,,24.0796031745642,,,,1.077912512501154,1.0672134874988464,1.0725630000000002,0.0011897105491972988,1.0702850000000002,,,1.07347,1.07234,,0.0
2023-06-05 06:00:00,1.07002,1.07042,1.06993,1.07027,1196,0,0,,,27.481260367162108,,,,1.077428934824303,1.067103065175697,1.072266,0.001139731224254626,1.07024,,,1.07347,1.0725,,0.0
2023-06-05 07:00:00,1.07024,1.07033,1.06966,1.07,983,0,0,,,26.06628641814848,,,,1.0765632706090575,1.0672257293909424,1.0718945,0.0011061789939507205,1.0700699999999999,,,1.07347,1.07241,,0.0
2023-06-05 08:00:00,1.06999,1.07038,1.0694,1.07014,1508,0,0,,,28.132583606181782,-0.0014612203305330862,,,1.075724612962765,1.0674053870372353,1.071565,0.0010971662086685407,1.0700699999999999,1.07347,1.07177,1.07347,1.07146,,0.0
2023-06-05 09:00:00,1.07012,1.07012,1.06893,1.06938,2273,0,0,,,24.181597581541496,-0.0014525025944966963,,,1.0747162433836528,1.0676787566163473,1.0711975,0.0011052257651922273,1.06988,1.073415,1.0716475,1.073415,1.06994,0.7348702572814627,0.0
2023-06-05 10:00:00,1.06938,1.06994,1.06834,1.06899,3180,0,0,,,22.4399753903363,-0.0014602308344171533,,,1.0738106061972768,1.0679063938027236,1.0708585000000002,0.0011405667819641984,1.0694050000000002,1.07312,1.0712625,1.07312,1.06922,0.6179992178529776,59.66761742734044
2023-06-05 11:00:00,1.06898,1.06978,1.06854,1.0696,2138,0,0,,,30.831264903370183,-0.001400983947352774,,,1.0730003103301424,1.0682026896698575,1.0706015,0.0011476691546810347,1.0694050000000002,1.0730300000000002,1.0712175000000002,1.07312,1.06978,1.0,59.82984243682821
2023-06-05 12:00:00,1.0696,1.06992,1.06901,1.06922,1912,0,0,,,28.74490113920004,-0.0013689132073753107,,,1.0721590649365922,1.0685439350634076,1.0703515,0.00113069278648953,1.0694050000000002,1.0730300000000002,1.0712175000000002,1.07312,1.06769,0.8814617670080594,59.68761910775641
2023-06-05 13:00:00,1.06923,1.06949,1.06869,1.06929,1490,0,0,,,29.688793273452006,-0.0013226023631496275,,,1.071814176770511,1.0685838232294893,1.0701990000000001,0.0011070718731688589,1.0694050000000002,1.07302,1.0712125000000001,1.07312,1.06707,0.9350896662510868,59.732229356701986
2023-06-05 14:00:00,1.06929,1.0695,1.0685,1.06897,1346,0,0,,,27.871192131663335,-0.0012967736121105577,,,1.0714095170535944,1.0686534829464056,1.0700315,0.0010994238822282182,1.06938,1.0729199999999999,1.0711499999999998,1.07312,1.06726,0.8318213717514167,59.876150610716216
2023-06-05 15:00:00,1.06897,1.06917,1.06746,1.06791,2543,0,0,,,22.875296628692254,-0.0013463177688506356,,,1.0714612684373424,1.0682917315626574,1.0698765,0.0011430364620690513,1.06892,1.0722800000000001,1.0706000000000002,1.07268,1.06908,0.5479760350442174,60.48983036906219
2023-06-05 16:00:00,1.06789,1.06914,1.06778,1.0681,2997,0,0,,,25.45464961751904,-0.0013546350680762043,-0.0013743482307719314,1.9713162695727095e-05,1.0714025941959102,1.0680584058040896,1.0697305,0.0011585338576355496,1.06892,1.0722800000000001,1.0706000000000002,1.07268,1.06945,0.6945237995370603,61.05967585895489
2023-06-05 17:00:00,1.06806,1.07223,1.06806,1.07108,5466,0,0,,,52.363869057934586,-0.0011079932362092482,-0.001321077231859395,0.00021308399565014673,1.0713669315127108,1.068078068487289,1.0697225,0.0013736385820901538,1.069845,1.0722800000000001,1.0710625,1.07268,1.06884,1.0,57.05104434236771
2023-06-05 18:00:00,1.07107,1.07208,1.07032,1.07207,2369,0,0,,,57.812283914169676,-0.0008231542712284767,-0.0012214926397332115,0.0003983383685047348,1.0716738290651067,1.0678991709348933,1.0697865,0.0014012358262265703,1.069845,1.07122,1.0705325,1.07268,1.06858,1.0,53.3287436483939
2023-06-05 19:00:00,1.07206,1.07213,1.071,1.07116,1552,0,0,,,51.9324704081473,-0.0006632017571126525,-0.0011098344632090996,0.00044663270609644713,1.0717469234126176,1.0678690765873822,1.0698079999999999,0.0013818618386389635,1.069845,1.07022,1.0700325,1.07268,1.0694,0.8337735434468283,49.81964945205464
2023-06-05 20:00:00,1.07115,1.07141,1.07075,1.0713,1166,0,0,,,52.729013755431154,-0.00051915688984705,-0.0009916989485366898,0.0004725420586896398,1.071856399712215,1.0678256002877846,1.0698409999999998,0.0013303002787361721,1.069845,1.0699100000000001,1.0698775,1.07268,1.06919,0.8562923831981878,46.81068085131795
2023-06-05 21:00:00,1.0713,1.07173,1.0711,1.07138,1503,0,0,,,53.20620505276962,-0.00039400314039550466,-0.0008721597869084529,0.0004781566465129482,1.072026984157773,1.067782015842227,1.0699045,0.0012802788302550261,1.069845,1.069845,1.069845,1.07268,1.06924,0.8697829162522275,43.64854276977782
2023-06-05 22:00:00,1.07138,1.07175,1.07113,1.07125,1629,0,0,,,52.28258583819169,-0.0003018285145814925,-0.0007580935324430608,0.0004562650178615683,1.07218124566416,1.0677847543358403,1.0699830000000001,0.001233116056665386,1.069845,1.069845,1.069845,1.07268,1.06941,0.8436715525012413,40.68875730685097
2023-06-05 23:00:00,1.0713,1.07134,1.07097,1.07122,548,0,0,,,52.05800083779099,-0.0002285654486064992,-0.0006521879156757485,0.0004236224670692493,1.0723181540294857,1.0678318459705145,1.070075,0.0011714649097607141,1.069845,1.069845,1.069845,1.07268,1.0695,0.83732237683889,38.128381828845825
2023-06-06 00:00:00,1.07118,1.07136,1.0709,1.07116,335,5,0,,,51.580772516329176,-0.0001733472009213255,-0.0005564197727248639,0.00038307257180353836,1.0724185828229307,1.0678334171770691,1.070126,0.001120645987634958,1.070005,1.069845,1.069925,1.07268,1.06988,0.8216356966637817,35.83600240638582
2023-06-06 01:00:00,1.07132,1.07145,1.07096,1.07136,634,0,0,,,53.1233903427706,-0.0001121551584224445,-0.00046756684986438003,0.00035541169144193553,1.0725464233207558,1.0678385766792444,1.0701925,0.0010755998456610397,1.0701450000000001,1.069845,1.069995,1.07268,1.07004,0.865789985464827,33.578282266450266
2023-06-06 02:00:00,1.07133,1.07144,1.07076,1.07115,823,0,0,,,51.276123409845376,-7.968669027147435e-05,-0.0003899908179457989,0.0003103041276743246,1.0726271842116846,1.0678458157883155,1.0702365,0.0010473427138281094,1.071225,1.069845,1.070535,1.07268,1.06964,0.812915737384109,31.749908790527968
2023-06-06 03:00:00,1.07115,1.0717,1.071,1.07162,856,0,0,,,55.043984882626035,-1.5847443825434127e-05,-0.00031516214312172597,0.00029931469929629184,1.0727793600691344,1.0678556399308656,1.0703175,0.0010225325199832548,1.07144,1.069845,1.0706425,1.07268,1.0693,0.9207630867274476,29.650983811726054
2023-06-06 04:00:00,1.07162,1.0717,1.07129,1.07157,1394,0,0,,,54.5606044173861,3.0361053462213405e-05,-0.0002460575038049381,0.0002764185572671515,1.072908475342209,1.0678695246577912,1.070389,0.0009787801971273095,1.07125,1.069845,1.0705475,1.07268,1.06929,0.9069273068621109,27.701982045695704
2023-06-06 05:00:00,1.07158,1.07248,1.07156,1.07184,1580,0,0,,,56.768400583522165,8.775675870520416e-05,-0.00017929465130290964,0.0002670514100081138,1.073062432120249,1.0679615678797507,1.070512,0.0009745816116182183,1.07162,1.06997,1.070795,1.07268,1.06905,0.9677391949894321,26.67472597103301
2023-06-06 06:00:00,1.07185,1.07194,1.07145,1.0716,873,0,0,,,54.24537693520831,0.000112579527670853,-0.00012091981550815714,0.00023349934317901013,1.0731344941813734,1.0681505058186265,1.0706425,0.0009399686393597656,1.07162,1.06997,1.070795,1.07268,1.06851,0.4542809992806159,25.53676178437666
2023-06-06 07:00:00,1.07161,1.07242,1.07152,1.07234,1696,0,0,,,60.12937909122326,0.00018977594748537108,-5.878066290945149e-05,0.00024855661039482256,1.0733278129713597,1.0682311870286403,1.0707795,0.0009371137365483467,1.07162,1.06997,1.070795,1.07268,1.06766,1.0,25.0956593209367
2023-06-06 08:00:00,1.07235,1.07314,1.07227,1.0725,1675,0,0,1.071943688952284,,61.28855713469434,0.00026085831688438255,5.1471330493153226e-06,0.0002557111838350672,1.0734914268042863,1.0683955731957138,1.0709435,0.0009323198982234595,1.07195,1.0703,1.0711249999999999,1.07268,1.06843,1.0,25.463231186084638
2023-06-06 09:00:00,1.07251,1.07328,1.07214,1.07241,2637,0,0,1.0719619756600376,,60.22783505322888,0.00030639740040894203,6.539718652124066e-05,0.0002410002138877014,1.073605073587026,1.0685939264129742,1.0710995,0.0009471541912074923,1.07202,1.07037,1.071195,1.07268,1.0693,0.8940595153371207,25.941461623241008
2023-06-06 10:00:00,1.07244,1.07272,1.07074,1.07146,3581,0,0,1.0719422903400362,,50.32667216051958,0.0002628009855019098,0.0001048779463173745,0.00015792303918453528,1.0735337480382074,1.068914251961793,1.0712240000000002,0.0010209288918355192,1.0720100000000001,1.07037,1.07119,1.07268,1.06962,0.0,24.229999461029962
2023-06-06 11:00:00,1.07148,1.0715,1.06952,1.06994,3330,0,0,1.0718637691502308,,39.217662907846005,0.00010439580589660657,0.00010478151823322092,-3.8571233661434054e-07,1.0731766993409686,1.0694743006590313,1.0713255,0.0010894339709901157,1.0714000000000001,1.07037,1.070885,1.07268,1.0715,0.0,23.643287490507664
2023-06-06 12:00:00,1.06994,1.07012,1.06894,1.06922,2128,0,0,1.0717600919286532,,35.248562241731534,-7.833640953069931e-05,6.815793268043688e-05,-0.0001464943422111362,1.0728715506702804,1.0698914493297196,1.0713815,0.0010959029730622475,1.07111,1.07037,1.07074,1.07268,1.07156,0.0,23.595574875326115
2023-06-06 13:00:00,1.06922,1.06996,1.06826,1.06978,2089,0,0,1.0716824412647843,,40.30869264843364,-0.0001759375878909175,1.9338828566166e-05,-0.0001952764164570835,1.0729590988554736,1.0696739011445264,1.0713165,0.0011390527607006607,1.07077,1.07037,1.07057,1.07259,1.07162,0.19432148230065846,24.072369857506168
2023-06-06 14:00:00,1.06978,1.07003,1.06763,1.06769,2013,0,0,1.071525874940675,,30.674206229123982,-0.0004171244075419356,-6.795381865545432e-05,-0.00034917058888648124,1.0733387128412986,1.0688562871587015,1.0710975,0.0012291204206506103,1.070455,1.07037,1.0704125,1.07259,1.07371,0.0,24.945145520384617
2023-06-06 15:00:00,1.06769,1.06839,1.0667,1.06707,2745,0,0,1.0713511347469233,,28.498119752370172,-0.0006507935749886506,-0.0001845217699220936,-0.000466271805066557,1.0737388959924776,1.0680471040075226,1.070893,0.001262040390604136,1.06999,1.06999,1.06999,1.0722,1.07078,0.0,26.3048139236615
2023-06-06 16:00:00,1.06706,1.06829,1.06693,1.06726,2978,0,0,1.0711906980901813,,30.133866705002504,-0.0008112945628744317,-0.00030987632851256123,-0.0005014182343618704,1.073937924082882,1.0674440759171182,1.070691,0.0012690375055609854,1.06999,1.06999,1.06999,1.0720999999999998,1.07014,0.0498848775196298,27.56736315527575
2023-06-06 17:00:00,1.06725,1.06912,1.0671,1.06908,3035,0,0,1.0711079256160565,,43.47373192640131,-0.000782612492837842,-0.0004044235613776174,-0.00037818893146022455,1.0738795944060973,1.0672724055939027,1.070576,0.0013226776837352103,1.06999,1.06999,1.06999,1.0718999999999999,1.06932,0.4567066916315001,27.59763441841078
2023-06-06 18:00:00,1.06907,1.06969,1.06847,1.06945,2527,0,0,1.071042908925231,,45.74184536618499,-0.0007217064551414687,-0.0004678801401303877,-0.000253826315011081,1.0738092598453923,1.0671627401546078,1.070486,0.0013153435634684094,1.06971,1.06999,1.06985,1.0718999999999999,1.06989,0.5258766576596543,26.931869839993542
2023-06-06 19:00:00,1.06944,1.06978,1.06874,1.06884,1652,0,0,1.0709565203399278,,42.699882341478755,-0.000714424443212458,-0.0005171890007468019,-0.00019723544246565616,1.0737465745294335,1.0669874254705667,1.070367,0.0012956761660778036,1.0691,1.06999,1.069545,1.0718999999999999,1.07024,0.43310683610350703,26.20601737616386
2023-06-06 20:00:00,1.06885,1.06886,1.06823,1.06858,1186,0,0,1.0708633234638523,,41.43504052916886,-0.0007213183148553348,-0.0005580148635685085,-0.00016330345128682633,1.0736829766327212,1.0667930233672789,1.070238,0.0012481278685008111,1.06841,1.06999,1.0692,1.07084,1.06937,0.3945333398868413,25.9609120277591
2023-06-06 21:00:00,1.06859,1.06963,1.06848,1.0694,1125,0,0,1.0708059382299757,,46.788563904080206,-0.0006530862391924686,-0.0005770291386933005,-7.605710049916805e-05,1.0735631739657798,1.06671682603422,1.0701399999999999,0.0012411187350364664,1.068365,1.06999,1.0691775,1.06999,1.0699,0.5577981146896681,24.812612656649286
2023-06-06 22:00:00,1.06941,1.06961,1.06904,1.06919,1081,0,0,1.07074256810331,,45.63797973803792,-0.0006089376187821127,-0.000583410834711063,-2.552678407104973e-05,1.0734561154051954,1.0666278845948045,1.070042,0.0011931816825338588,1.068365,1.06999,1.0691775,1.06999,1.06984,0.5401832264534655,23.74633466919017
2023-06-06 23:00:00,1.06922,1.06933,1.06903,1.06924,641,0,0,1.0706836438639644,,45.97860734744263,-0.0005634201797850569,-0.0005794127037258618,1.599252394080496e-05,1.0732741436853697,1.0665718563146303,1.069923,0.0011293829909242953,1.0682399999999999,1.06999,1.069115,1.06999,1.06995,0.8008083755726444,22.766381915057075
2023-06-07 00:00:00,1.06923,1.06945,1.06895,1.06941,140,2,0,1.0706336970457697,,47.19021568344131,-0.0005077763722540762,-0.0005650854374315048,5.730906517742852e-05,1.0730851100898886,1.0665448899101113,1.069815,0.0010844270630011273,1.068355,1.06999,1.0691725,1.06999,1.0707,1.0,21.69928230177865
2023-06-07 01:00:00,1.06938,1.06953,1.06936,1.0695,272,0,0,1.0705892383380924,,47.85697784668428,-0.00045121468404918375,-0.0005423112867550406,9.109660270585683e-05,1.0728346517179936,1.0665613482820064,1.069698,0.0010191108442153328,1.0684399999999998,1.06999,1.0692149999999998,1.06999,1.07086,1.0,20.599403756115148
2023-06-07 02:00:00,1.06948,1.06991,1.06924,1.06988,657,0,0,1.070561425069932,,50.68794866624257,-0.00037144453307313974,-0.0005081379360186605,0.00013669340294552071,1.072627311592521,1.0665966884074791,1.069612,0.0009941743553428053,1.06907,1.06999,1.0695299999999999,1.06999,1.07088,1.0,19.19052713175003
2023-06-07 03:00:00,1.06988,1.07044,1.06975,1.07004,1343,0,0,1.0705409770279741,,51.872765378465736,-0.00029195003264370634,-0.00046490035534366966,0.00017295032269996332,1.072251531539117,1.0667424684608828,1.069497,0.0009724476156754677,1.0693350000000001,1.06999,1.0696625000000002,1.06999,1.07068,1.0,18.534122036034642
2023-06-07 04:00:00,1.07005,1.07013,1.0693,1.06964,1741,0,0,1.0705056445955046,,48.72110151051003,-0.00025824978264754606,-0.00042357024080444497,0.00016532045815689892,1.0717427519754024,1.0669652480245975,1.069354,0.0009622727859843706,1.0693350000000001,1.06999,1.0696625000000002,1.06999,1.07084,0.8651674160810733,17.314542490666906
2023-06-07 05:00:00,1.06965,1.06967,1.06888,1.0693,1379,0,0,1.0704583644152887,,46.154165717495516,-0.00025602594253482103,-0.00039006138115052025,0.00013403543861569922,1.0711329691778337,1.0672640308221666,1.0691985000000002,0.0009499675869854761,1.06946,1.06999,1.069725,1.06999,1.07116,0.736941611124443,16.498138651009434
2023-06-07 06:00:00,1.0693,1.06937,1.06896,1.06929,1422,0,0,1.0704125462029246,,46.077272075183224,-0.00025216366389924083,-0.0003624818377002644,0.00011031817380102358,1.0707252002935381,1.0674547997064616,1.0690899999999999,0.0009113984736293723,1.06966,1.06999,1.069825,1.06999,1.07103,0.4447551179055158,15.740049371327496
2023-06-07 07:00:00,1.06928,1.06956,1.06893,1.06905,857,0,0,1.0703591130184964,,44.17508659338485,-0.0002654093012770531,-0.0003430673304156221,7.765802913856903e-05,1.070633511020109,1.0674574889798911,1.0690455,0.0008912985826558551,1.06966,1.06999,1.069825,1.06999,1.07112,0.2625137282097035,14.759363476823504
2023-06-07 08:00:00,1.06904,1.06905,1.06834,1.06851,1305,0,0,1.0702865987824768,,40.15804888377149,-0.0003158392530540066,-0.00033762171494329903,2.1782461889292414e-05,1.070612498049917,1.067407501950083,1.06901,0.0008783486838947217,1.06939,1.06999,1.06969,1.06999,1.07131,0.0,14.611816593721047
2023-06-07 09:00:00,1.06848,1.06862,1.06729,1.06766,2276,0,0,1.0701835949086542,,34.794535255216246,-0.0004195568591125465,-0.00035400874377714854,-6.554811533539793e-05,1.070568024038284,1.0672399759617162,1.068904,0.0009106094921879438,1.0688650000000002,1.06999,1.0694275000000002,1.06999,1.07266,0.0,15.552649397853544
2023-06-07 10:00:00,1.06765,1.06865,1.06683,1.06843,2587,0,0,1.070114826480864,,42.31119375244573,-0.00043461131560706967,-0.0003701292581431328,-6.448205746393686e-05,1.0705264576626285,1.0673555423373717,1.0689410000000001,0.0009755659570316731,1.068635,1.06999,1.0693125,1.06999,1.07289,0.4401309996986552,16.815194898579286
2023-06-07 11:00:00,1.06842,1.06934,1.06792,1.0693,2068,0,0,1.0700828725012224,,49.40761215234195,-0.00037205157279673884,-0.00037051372107385405,-1.5378517228847887e-06,1.070390257451853,1.0677147425481475,1.0690525000000002,0.0010073112458151233,1.068635,1.06971,1.0691725,1.06999,1.073,0.8556552284204294,16.95437418708328
2023-06-07 12:00:00,1.06935,1.06977,1.06901,1.06962,2290,0,0,1.0700647206384295,,51.75825206138892,-0.00029327055979377903,-0.00035506508881783905,6.179452902406002e-05,1.070245534418048,1.0680954655819517,1.0691704999999998,0.0009896461568283355,1.06848,1.0691,1.06879,1.06999,1.07358,0.9932947784254926,16.507476811406015
2023-06-07 13:00:00,1.06964,1.07186,1.06963,1.0715,2043,0,0,1.070121006103589,,62.71784628367567,-7.823391929528967e-05,-0.0002996988549133292,0.00022146493561803952,1.0707682569197359,1.0678147430802638,1.0692914999999998,0.001078957145626313,1.069345,1.06928,1.0693125,1.06999,1.07471,1.0,16.637937275731808
2023-06-07 14:00:00,1.0715,1.0723,1.0713,1.07156,2173,0,0,1.0701774372367816,,63.00669646202765,9.591996051749874e-05,-0.0002205750918271636,0.0003164950523446623,1.0711747750138836,1.0676192249861163,1.069397,0.0010733173495101557,1.0695649999999999,1.0695000000000001,1.0695325,1.06999,1.07656,1.0,17.086460614299366
2023-06-07 15:00:00,1.07154,1.0718,1.07053,1.07162,2376,0,0,1.0702340083255353,,63.31280178153916,0.0002360585277723093,-0.00012924836790726904,0.00036530689567957833,1.0715383725926984,1.0675336274073013,1.0695359999999998,0.0010873661102594376,1.0695649999999999,1.0695000000000001,1.0695325,1.06999,1.07693,1.0,16.6631324696566
2023-06-07 16:00:00,1.0716,1.07388,1.07141,1.07371,2995,0,0,1.070370321724534,,72.00314193210275,0.0005098872225983708,-1.4212498061410764e-06,0.0005113084724045119,1.0724473060192774,1.067137693980723,1.0697925000000001,0.001186125673812333,1.070355,1.07029,1.0703225,1.07029,1.07788,1.0,17.651432736503118
2023-06-07 17:00:00,1.07372,1.07397,1.07031,1.07078,5144,0,0,1.070386387539258,,53.0360928103387,0.00048488249948386297,9.583950005185974e-05,0.00038904299943200323,1.072543508762102,1.067179491237898,1.0698615,0.0013628309828257377,1.0704,1.0704,1.0704,1.070335,1.07848,0.4902510248107159,17.54095499026959
2023-06-07 18:00:00,1.07078,1.07106,1.06951,1.07014,2880,0,0,1.0703767252828167,,49.94147699657548,0.00040871204690695606,0.000158414009422879,0.0002502980374840771,1.072575360065706,1.067242639934294,1.069909,0.0013762001983381807,1.0704,1.0704,1.0704,1.070335,1.07781,0.407081669918275,16.77887815357964
2023-06-07 19:00:00,1.07012,1.07066,1.06928,1.06932,2149,0,0,1.0703352850756476,,46.220250733254126,0.0002789635493392062,0.00018252391740614446,9.643963193306174e-05,1.0725755709380207,1.0672504290619795,1.0699130000000001,0.001376471612742592,1.070945,1.0704,1.0706725000000001,1.070335,1.07792,0.3070718443519516,15.887800830618437
2023-06-07 20:00:00,1.06932,1.06996,1.0691,1.06989,2087,0,0,1.0703178229158183,,49.061544598298674,0.00021959975723540026,0.00018993908537199563,2.966067186340463e-05,1.0725896371783552,1.0672843628216446,1.069937,0.001339580783260984,1.07149,1.0704,1.070945,1.070335,1.07791,0.3834330445903234,14.912481635023822
2023-06-07 21:00:00,1.06988,1.07034,1.06974,1.07024,1525,0,0,1.0703147710367666,,50.7810655040085,0.00019850733029103118,0.00019165273435580276,6.854595935228423e-06,1.0726218625341948,1.0673261374658052,1.069974,0.0012867535844566392,1.071535,1.0704,1.0709675,1.070335,1.07832,0.4296460329089097,14.30837564549984
2023-06-07 22:00:00,1.07025,1.07053,1.06936,1.06937,1621,0,0,1.0702777211921874,,46.57256185278638,0.00011031802336547436,0.0001753857921577371,-6.506776879226274e-05,1.0726092839070454,1.0672877160929546,1.0699485,0.0012784140427097286,1.071535,1.0704,1.0709675,1.070335,1.07817,0.3165403827089953,13.409530039838277
2023-06-07 23:00:00,1.06942,1.07,1.06938,1.0699,811,0,0,1.0702629085964155,,49.32766652734068,8.224585385563365e-05,0.0001567578044973164,-7.451195064168276e-05,1.072602020813674,1.0672809791863263,1.0699415,0.0012320987539447572,1.071535,1.0704,1.0709675,1.070335,1.07839,0.23630893912519282,12.57488769172397
2023-06-08 00:00:00,1.06974,1.06988,1.0693,1.06984,185,3,0,1.0702463239455757,,49.019487849886715,5.452838938091453e-05,0.00013631192147403604,-8.17835320931215e-05,1.072608914344808,1.0672940856551918,1.0699515,0.0011869488429487143,1.071535,1.0704,1.0709675,1.070335,1.07819,0.10856955858998443,11.721875282775997
2023-06-08 01:00:00,1.06988,1.07016,1.06976,1.06995,772,0,0,1.0702347033986903,,49.64066874198694,4.096594981350954e-05,0.00011724272714193075,-7.627677732842121e-05,1.0726245938725962,1.0673434061274039,1.069984,0.0011307382113095172,1.071535,1.0704,1.0709675,1.070335,1.07821,0.13266231402650303,11.205768218523428
2023-06-08 02:00:00,1.06995,1.07073,1.06967,1.0707,838,0,0,1.070252950324232,,53.77621305203029,8.970231824578789e-05,0.00011173464536270219,-2.2032327116914294e-05,1.07269250284306,1.0674164971569398,1.0700545,0.0011256854819302702,1.07008,1.0704,1.07024,1.070335,1.07807,0.2930610946810182,11.262349978390471
2023-06-08 03:00:00,1.07074,1.07101,1.07063,1.07086,1275,0,0,1.07027675619387,,54.6321549351274,0.00013962736680972476,0.0001173131896521067,2.231417715761806e-05,1.0727630641703354,1.0675269358296644,1.070145,0.0010724222332209685,1.070055,1.0704,1.0702275,1.070335,1.07769,0.3262591513495168,11.565663869358882
2023-06-08 04:00:00,1.07085,1.07102,1.0703,1.07088,1845,0,0,1.0703004128137183,,54.744963058673015,0.00017874667988038162,0.0001295998876977617,4.9146792182619924e-05,1.0727876812533959,1.0677393187466042,1.0702635,0.0010472492165623317,1.07006,1.0704,1.07023,1.070335,1.07778,0.3306344606457314,11.449670479378929
2023-06-08 05:00:00,1.07089,1.07116,1.07065,1.07068,1426,0,0,1.0703152985857294,,53.317238099657246,0.00019140429918218516,0.0001419607699946464,4.944352918753877e-05,1.0726414573413061,1.068187542658694,1.0704145,0.0010088742725221501,1.07023,1.0704,1.070315,1.070335,1.07753,0.27525956308267113,11.480555086951266
2023-06-08 06:00:00,1.07066,1.07109,1.0706,1.07084,1119,0,0,1.0703358751117793,,54.343082846384114,0.00021190352457023387,0.00015594932090976388,5.5954203660469985e-05,1.0725721106990043,1.0684978893009958,1.070535,0.000971811824484861,1.07023,1.0704,1.070315,1.070335,1.0778,0.9528570352936627,11.443555610831584
